41c098df-4de4-44e5-9849-47af9a35a79c,BA,CARTAO_CREDITO,700.0,2025-02-09T05:35:20.000Z
805692cf-e2a3-4b6c-850e-5eec2068218a,BA,CARTAO_CREDITO,60.0,2025-03-27T17:37:39.000Z
1fc3db98-e859-460a-a2ba-1060cd79e89d,BA,CARTAO_CREDITO,700.0,2025-04-02T19:33:00.000Z
65bcc64b-db24-4ee9-b925-4d0103824e46,BA,CARTAO_CREDITO,300.0,2025-04-10T19:52:52.000Z
81da89fe-e742-4d3e-8314-4fa534bbe1cd,BA,CARTAO_CREDITO,1100.0,2025-04-26T20:00:14.000Z
4f62e1b8-c097-46ec-a274-5f58dc27c2c9,BA,CARTAO_CREDITO,3000.0,2025-05-05T11:20:08.000Z
46ff2b54-fa5d-4f4c-84ee-6af5606cfaa8,BA,CARTAO_CREDITO,700.0,2025-05-11T17:30:13.000Z
54fc0838-caf5-4fb4-8a8a-8ecc02f84cec,BA,CARTAO_CREDITO,500.0,2025-05-18T15:57:58.000Z
f72d8501-c1e9-4bcb-b9d3-23f5f3656f1a,BA,CARTAO_CREDITO,30.0,2025-06-02T18:44:05.000Z
3bfe9858-cef3-4fab-b9d4-46073cde3e3a,BA,CARTAO_CREDITO,1000.0,2025-06-02T23:09:15.000Z
d4724bbf-eed6-4e69-8bf7-ef1ffc244078,BA,CARTAO_CREDITO,120.0,2025-06-09T17:05:34.000Z
730a29e1-7cdf-4cdc-bd95-9caf0809c411,BA,CARTAO_CREDITO,700.0,2025-06-15T18:25:46.000Z
72a89230-5061-4cfc-b885-080f7d5b6626,BA,CARTAO_CREDITO,600.0,2025-06-16T11:21:08.000Z
9fc012a3-a899-46d8-94ef-866ad9f6b8d7,BA,CARTAO_CREDITO,500.0,2025-06-26T18:26:19.000Z
be769de2-821f-4776-81a8-a576fb059267,BA,CARTAO_CREDITO,2000.0,2025-07-10T13:01:02.000Z
df31262a-626e-4a64-af17-ecbb9e599f63,BA,CARTAO_CREDITO,1500.0,2025-08-13T15:37:56.000Z
705baa2f-0042-4534-a070-7dd4038bece4,BA,CARTAO_CREDITO,5000.0,2025-09-16T17:04:10.000Z
72dfc0b3-8b38-42c4-a48b-7ba73f31cf0b,BA,CARTAO_CREDITO,1500.0,2025-09-25T08:50:31.000Z
da6048fb-650d-414d-a785-f6cbf2443b25,BA,CARTAO_CREDITO,900.0,2025-10-04T19:21:45.000Z
72e7f080-b96e-4ee3-8c87-436601c2fd2f,BA,CARTAO_CREDITO,1100.0,2025-10-17T13:51:13.000Z
cc42625d-e71a-4b87-8fa8-ce3977c6d09e,BA,CARTAO_CREDITO,300.0,2025-10-18T10:24:03.000Z
e6669f62-bbf2-4f41-8590-1ebd51208dd7,BA,CARTAO_CREDITO,600.0,2025-10-22T13:13:38.000Z
e0eacc1f-2963-43a2-a142-b8ea73eb6a24,BA,CARTAO_CREDITO,2200.0,2025-11-14T18:12:59.000Z
5582a1df-adec-4e05-bf27-f8fb043d11a1,BA,CARTAO_CREDITO,2500.0,2025-11-15T12:47:05.000Z
80716176-f6e4-4310-a8fa-bca92528de2a,BA,CARTAO_CREDITO,5000.0,2025-11-24T10:31:25.000Z
7f0779d7-8588-4cf6-b527-51bfe0e9ed24,BA,CARTAO_CREDITO,1000.0,2025-12-15T12:03:28.000Z
b181016f-9b35-4cae-83ef-5abc08aff803,BA,CARTAO_CREDITO,2000.0,2025-12-20T19:33:41.000Z
83a04ea9-541a-4496-a1e8-a89ec1129cc2,BA,PIX,900.0,2025-01-01T11:27:03.000Z
81098e1b-ae5e-4e89-b266-5c6f482d220d,BA,PIX,300.0,2025-02-14T13:57:33.000Z
17d0be04-be13-4f0b-833a-df74de865551,BA,PIX,600.0,2025-03-13T07:30:55.000Z
7c5c4718-1285-4848-816e-14786a5ecb03,BA,PIX,2500.0,2025-04-02T17:12:47.000Z
6bd25b37-d75d-4454-be85-e77c979c4879,BA,PIX,3000.0,2025-05-04T12:14:56.000Z
8c6cbfa3-7015-4a20-a825-610354ef1f44,BA,PIX,300.0,2025-06-13T13:29:04.000Z
7488902e-629c-4299-a778-008198d0af94,BA,PIX,700.0,2025-06-14T17:12:03.000Z
ec98c8b5-01b8-456d-b3c3-fce883f259ab,BA,PIX,2500.0,2025-06-25T13:50:13.000Z
b4fa1c4f-569f-4029-a071-0c6eb1e525bd,BA,PIX,300.0,2025-08-12T13:10:47.000Z
ae8d8d89-e86c-41e1-ab4f-89531ad6bef6,BA,PIX,500.0,2025-09-03T16:27:03.000Z
d8b18945-7f77-45b5-adc4-980a2c2d9315,BA,PIX,600.0,2025-09-22T11:28:04.000Z
2e9a232e-5bf5-4032-bd78-f8086478c62c,BA,PIX,700.0,2025-11-06T17:34:03.000Z
c6caddb0-3e8f-470c-abee-e02f69dd2163,BA,PIX,500.0,2025-11-18T17:31:04.000Z
b0a64eb0-f870-49ec-8678-018a94d8d303,BA,PIX,700.0,2025-11-20T18:15:26.000Z
a2c20f2d-9f97-408e-b12b-a466557e1b6d,BA,PIX,3000.0,2025-11-28T23:11:20.000Z
9208cbcf-0f41-42fb-8202-c2b9ba7fb605,CE,BOLETO,2500.0,2025-11-19T07:55:31.000Z
9bcfc6ec-6320-4c71-a662-ca6c678d3833,CE,CARTAO_CREDITO,600.0,2025-01-14T21:07:36.000Z
0c4873fb-1ada-4cd5-af9f-03f6cbd81b0d,CE,CARTAO_CREDITO,300.0,2025-01-18T21:32:53.000Z
a2b266b1-1444-4b5b-9bdd-afb77d6f83f4,CE,CARTAO_CREDITO,600.0,2025-03-18T13:12:14.000Z
260c336e-9921-4d8c-844b-5d5fa6906a5a,CE,CARTAO_CREDITO,120.0,2025-03-23T09:08:10.000Z
a0ca0fcf-39fd-4007-8360-fc4fcb1b2ee7,CE,CARTAO_CREDITO,150.0,2025-03-27T12:02:17.000Z
bf7c5e90-aaca-41aa-a8a1-66a85d7cbc77,CE,CARTAO_CREDITO,2000.0,2025-03-28T11:03:40.000Z
664a7688-a634-44b8-bcd4-58f568b82747,CE,CARTAO_CREDITO,500.0,2025-04-02T19:58:14.000Z
7ed8242c-88bc-4411-9298-7b8a06fa230f,CE,CARTAO_CREDITO,150.0,2025-05-07T21:48:15.000Z
5aa21e3f-fe7e-411c-841f-13bad05712a2,CE,CARTAO_CREDITO,3000.0,2025-05-09T20:51:03.000Z
bf24291e-b38d-455d-a238-87494ef6d0fd,CE,CARTAO_CREDITO,900.0,2025-05-14T19:56:33.000Z
e1e96716-3d1d-4ea0-99e4-9735760588f2,CE,CARTAO_CREDITO,300.0,2025-05-23T12:27:37.000Z
566d9848-3859-407f-95ea-da96f51e3664,CE,CARTAO_CREDITO,2500.0,2025-05-27T13:56:23.000Z
0ddaec7e-5706-48fd-bcce-96e8a26af4e9,CE,CARTAO_CREDITO,30.0,2025-06-21T10:31:36.000Z
6e60e3db-d280-4823-89f9-5a4646d0b0e7,CE,CARTAO_CREDITO,3000.0,2025-06-26T18:56:57.000Z
d239d115-e272-4a89-9f96-341b7726b81a,CE,CARTAO_CREDITO,600.0,2025-07-02T20:21:53.000Z
76d79703-2369-48e5-9bad-02d0cff16960,CE,CARTAO_CREDITO,600.0,2025-07-05T12:19:32.000Z
630610e4-3a55-4a8f-845d-d52691bd2f9c,CE,CARTAO_CREDITO,700.0,2025-07-15T22:56:11.000Z
060f5104-386a-4461-ae77-4956186fac92,CE,CARTAO_CREDITO,500.0,2025-07-18T18:28:19.000Z
5d4a6da4-2a00-4e8c-adf2-869bad56c38a,CE,CARTAO_CREDITO,900.0,2025-08-05T12:21:44.000Z
6eea80bb-3038-4556-97a8-08df5a328522,CE,CARTAO_CREDITO,900.0,2025-09-14T15:43:20.000Z
14acec51-85b0-4f82-b98d-e1c406c7c812,CE,CARTAO_CREDITO,500.0,2025-09-17T17:32:01.000Z
8f399c5f-96c5-4feb-a009-f83311503e0a,CE,CARTAO_CREDITO,900.0,2025-09-23T12:19:06.000Z
bccb72eb-9efc-469d-a210-84420842c50e,CE,CARTAO_CREDITO,5000.0,2025-10-01T03:28:42.000Z
b3683032-346b-41fc-8dc7-7a2067e44ea5,CE,CARTAO_CREDITO,600.0,2025-10-02T12:56:40.000Z
281b702c-f4fe-4174-bf8f-dba5b43f6dae,CE,CARTAO_CREDITO,120.0,2025-10-16T08:40:01.000Z
a47f2350-1b9a-46ea-8b72-674311e5f5b7,CE,CARTAO_CREDITO,700.0,2025-10-16T18:56:37.000Z
bcd73b84-8604-43d5-bbbd-e15362fa11da,CE,CARTAO_CREDITO,2500.0,2025-11-02T18:08:36.000Z
cb32cf63-bfc4-4f75-8c31-89d067aab9b4,CE,CARTAO_CREDITO,700.0,2025-11-03T17:18:57.000Z
d4855b2d-2a2a-4b1c-a840-c59ed7a55ced,CE,CARTAO_CREDITO,5000.0,2025-11-05T19:28:25.000Z
ecf6b988-6b43-4a9b-b5dc-f40d7ba05a1b,CE,CARTAO_CREDITO,500.0,2025-11-11T12:28:59.000Z
450f781c-303d-403d-b4f2-a2aa9160cd16,CE,CARTAO_CREDITO,2000.0,2025-11-14T17:49:41.000Z
5d71dd5c-28e2-4ccd-9562-878946087b83,CE,CARTAO_CREDITO,300.0,2025-11-28T12:45:10.000Z
cd2c6dbb-e241-4d24-9212-a23c6d209e6e,CE,CARTAO_CREDITO,600.0,2025-12-10T19:20:21.000Z
5ad89d0c-61dc-41cd-8eee-a50b5a629d13,CE,CARTAO_CREDITO,700.0,2025-12-16T22:15:47.000Z
d4f4120c-befc-443c-8412-7864716af45b,CE,PIX,5000.0,2025-01-06T20:07:16.000Z
8dd7e104-a0e8-45b3-b01c-be9ad493674a,CE,PIX,2000.0,2025-04-03T13:07:39.000Z
7be9dec4-743b-4f38-abf6-fee199240eee,CE,PIX,900.0,2025-05-05T23:50:41.000Z
9ce17950-3b5e-40f4-8c39-01c1a08c50ac,CE,PIX,90.0,2025-05-09T09:35:21.000Z
cfa5b158-1576-40ac-9bc3-5b0e6a45ad39,CE,PIX,500.0,2025-05-09T12:00:35.000Z
b896f0bf-82de-49a1-bdd9-d2e624de74e4,CE,PIX,5000.0,2025-05-11T19:53:51.000Z
aa3c57da-b8bb-4568-8332-062a453d09ba,CE,PIX,5000.0,2025-05-15T17:37:02.000Z
bea70933-f1b0-4663-89f0-9733008d73e8,CE,PIX,300.0,2025-05-22T15:21:31.000Z
ad6ae65f-9796-4d88-a19a-b616cafede41,CE,PIX,2500.0,2025-06-03T21:35:24.000Z
36d07adc-7a17-4777-9ce7-be2f1ab2a429,CE,PIX,700.0,2025-06-04T12:04:32.000Z
84ea3ecd-83ad-4456-b54a-8a864ee8ff91,CE,PIX,2500.0,2025-06-06T13:57:06.000Z
5f2e2d04-556d-46c7-bbe4-8c8f6a223744,CE,PIX,5000.0,2025-07-13T23:12:33.000Z
7b662a04-2c84-4fa1-a04d-10ca3bf6a36d,CE,PIX,2500.0,2025-07-27T18:23:46.000Z
7ea55488-7f37-49b2-a250-1956a86c1c33,CE,PIX,3000.0,2025-08-04T13:50:49.000Z
ed86cb4f-428d-463c-ac9c-62e5cb633998,CE,PIX,2000.0,2025-08-09T13:28:46.000Z
e1d6c114-e335-4c16-8bde-ec5ffaefc605,CE,PIX,3000.0,2025-08-10T13:43:30.000Z
9bc7c46a-70a6-44d0-adb8-ae0f48e14f0a,CE,PIX,2200.0,2025-08-10T17:19:10.000Z
9c65fab3-5493-4dd1-9654-092bb45ab6be,CE,PIX,300.0,2025-09-12T14:10:58.000Z
dcc4a5ca-512d-4e20-8b9a-62d844ec5ed8,CE,PIX,600.0,2025-10-05T11:44:10.000Z
5e39f660-4ea9-4196-bdd4-33be4644dacb,CE,PIX,2000.0,2025-10-18T18:46:34.000Z
612af865-ae3e-4e8f-bc25-b1a6be63e49b,CE,PIX,700.0,2025-11-01T06:10:33.000Z
0b90dda9-4ad9-402e-8970-020ec44c71c4,CE,PIX,2500.0,2025-11-02T06:38:15.000Z
021993a3-acc5-423b-95f4-f5b2c460e0f3,CE,PIX,700.0,2025-11-27T20:18:22.000Z
8e466198-7a0f-41d0-901f-aa158c3e957f,DF,BOLETO,2000.0,2025-02-01T23:12:11.000Z
4ea50d56-69ad-46a8-bd4e-415ed25decda,DF,BOLETO,150.0,2025-05-21T17:51:51.000Z
861fa95a-3dc3-4bc1-b05c-8377a70d85ac,DF,BOLETO,700.0,2025-10-15T12:36:24.000Z
c7b8a12b-6e03-4f22-b813-26ff8092fb4a,DF,CARTAO_CREDITO,3000.0,2025-01-19T05:26:29.000Z
18fec722-07ed-478e-890a-d9e7a197aeb1,DF,CARTAO_CREDITO,700.0,2025-02-07T17:08:14.000Z
f156314e-68a2-441e-a38b-079f7164fb54,DF,CARTAO_CREDITO,1500.0,2025-02-12T16:28:40.000Z
c76098bb-7b3a-450e-8ab2-5b1960998522,DF,CARTAO_CREDITO,900.0,2025-02-20T18:40:23.000Z
3923fa41-d651-4cd0-bc46-e3a74e31cdd6,DF,CARTAO_CREDITO,2000.0,2025-03-08T23:46:01.000Z
f2cfaedc-03ed-46d1-a443-8b676f67ff32,DF,CARTAO_CREDITO,900.0,2025-03-21T20:25:45.000Z
0b0b81a2-c511-4e7e-b038-b0407d406d37,DF,CARTAO_CREDITO,30.0,2025-04-13T11:05:30.000Z
f16e5032-334a-48c0-a887-97b3efc69c47,DF,CARTAO_CREDITO,3000.0,2025-04-25T14:39:21.000Z
d66f1d79-479b-4d60-a503-cbbd1e73e318,DF,CARTAO_CREDITO,300.0,2025-04-28T19:52:41.000Z
d610bc19-5866-48a3-9289-8e2de5dfa7a2,DF,CARTAO_CREDITO,600.0,2025-04-28T21:44:11.000Z
75f921bc-609a-436c-9b65-a7a474641bc2,DF,CARTAO_CREDITO,600.0,2025-05-11T12:13:47.000Z
70824a38-5a43-4819-938f-050f8b5c4843,DF,CARTAO_CREDITO,900.0,2025-05-18T20:29:19.000Z
f7ca6da5-a358-4943-bc6e-d7f4480f659a,DF,CARTAO_CREDITO,900.0,2025-05-20T19:53:28.000Z
0ba00bdd-4787-4ca8-91cc-0d3cdd0664bf,DF,CARTAO_CREDITO,120.0,2025-05-28T16:07:44.000Z
1c5a908a-dd29-4317-ac58-021ff92ce078,DF,CARTAO_CREDITO,700.0,2025-06-17T19:17:43.000Z
6ef16aff-7d6f-43fd-9453-f1a4338a8634,DF,CARTAO_CREDITO,900.0,2025-07-02T17:38:09.000Z
cd7bf678-8735-4bb3-b5e1-eaed398938ad,DF,CARTAO_CREDITO,1100.0,2025-07-04T18:54:51.000Z
f04c9c58-00ea-4004-828b-d92ee7068129,DF,CARTAO_CREDITO,2000.0,2025-07-09T21:24:28.000Z
3f4f48dc-a7e4-4915-aa18-887f7da1b26d,DF,CARTAO_CREDITO,2000.0,2025-07-13T18:06:23.000Z
3751bbf3-ff87-4774-866f-467c08f536a7,DF,CARTAO_CREDITO,5000.0,2025-07-20T12:25:31.000Z
06314b91-447e-4c4b-964d-2ccea91a33c2,DF,CARTAO_CREDITO,1000.0,2025-07-21T17:00:11.000Z
0ebe8096-f714-4d30-88c2-72f7a4dfdf35,DF,CARTAO_CREDITO,300.0,2025-07-24T19:21:51.000Z
8915b50c-c69a-44d8-9f33-a3bfaec7a33d,DF,CARTAO_CREDITO,1500.0,2025-07-25T19:45:04.000Z
bd0d8dbe-09c5-4c37-ace5-cecaed0d65bd,DF,CARTAO_CREDITO,700.0,2025-07-26T22:29:15.000Z
69474e64-b8a5-48e8-a859-8fd5e618db75,DF,CARTAO_CREDITO,1100.0,2025-07-28T11:17:10.000Z
11b554d8-2897-427c-83fa-d3e6c85761b2,DF,CARTAO_CREDITO,60.0,2025-08-03T09:12:56.000Z
9fe75c50-6515-45eb-b51e-5abea58818b0,DF,CARTAO_CREDITO,300.0,2025-08-20T11:49:29.000Z
df83a3fa-4780-4431-9bc7-11a5ebd2f787,DF,CARTAO_CREDITO,1000.0,2025-09-05T14:21:53.000Z
a328e996-2e64-437a-8064-69a84043beb0,DF,CARTAO_CREDITO,300.0,2025-09-08T20:23:22.000Z
889125cd-9caf-4b86-a3b0-24efa3148cdf,DF,CARTAO_CREDITO,300.0,2025-09-15T20:09:00.000Z
9b2d4306-6e2f-46fb-a487-3450de733c7d,DF,CARTAO_CREDITO,700.0,2025-09-23T09:57:15.000Z
7f1a396a-04d8-4f52-b93e-8506be03c848,DF,CARTAO_CREDITO,700.0,2025-10-05T00:41:43.000Z
70c5ba78-5988-4491-bc15-4fc863b78af0,DF,CARTAO_CREDITO,600.0,2025-10-11T11:30:15.000Z
bda784da-a139-46d1-8f16-2b2f217dd9c5,DF,CARTAO_CREDITO,1100.0,2025-10-11T16:30:44.000Z
8e06ffd9-7d78-435d-ab0f-1a2209c523b1,DF,CARTAO_CREDITO,700.0,2025-10-11T17:01:29.000Z
bb759a12-d0e9-4ad7-a3b4-df75656b12ee,DF,CARTAO_CREDITO,700.0,2025-10-13T17:57:48.000Z
dc254c3a-2f00-4c68-8808-43dddcab9fe6,DF,CARTAO_CREDITO,700.0,2025-10-17T10:45:39.000Z
650c2397-5f3a-4ce6-b9c6-d46e3a09cad5,DF,CARTAO_CREDITO,300.0,2025-10-20T22:20:25.000Z
933efb76-ae88-41b2-9f24-52f796220bde,DF,CARTAO_CREDITO,1000.0,2025-11-05T23:19:56.000Z
3de0179f-f7e9-4786-a903-01b17ce6da60,DF,CARTAO_CREDITO,2500.0,2025-11-06T20:55:03.000Z
33ee88ff-869f-4291-9509-954be38d53f0,DF,CARTAO_CREDITO,5000.0,2025-11-09T21:56:38.000Z
da6d8a37-52d5-4f26-95fb-5309e2901f4f,DF,CARTAO_CREDITO,700.0,2025-11-13T13:23:05.000Z
4f197f7d-997d-4c3f-9081-ebabd1eb751c,DF,CARTAO_CREDITO,300.0,2025-11-16T11:57:06.000Z
08b622b9-9364-4a55-be41-e63017f37195,DF,CARTAO_CREDITO,1100.0,2025-11-17T14:07:27.000Z
83b9de01-b3fd-4d17-9bfe-617e261e6e26,DF,CARTAO_CREDITO,500.0,2025-11-26T19:56:00.000Z
b4fb0040-55f3-4649-8e92-ea9240e29a39,DF,CARTAO_CREDITO,2000.0,2025-12-03T19:00:29.000Z
bb28e440-a2a3-4fd9-aec8-6fa6d5ffafc7,DF,CARTAO_CREDITO,600.0,2025-12-06T09:50:42.000Z
1d5010e0-2959-445a-9ff5-dac4047a5e01,DF,CARTAO_CREDITO,1500.0,2025-12-28T20:14:30.000Z
d41a9cbe-80d0-4baf-a196-2ccd4062d6cd,DF,PIX,900.0,2025-01-10T15:46:21.000Z
e118a8eb-2282-4bec-9bb0-866f08f422a5,DF,PIX,5000.0,2025-01-25T08:58:58.000Z
785cba80-1c1f-4ca8-ac6f-b151d82f6929,DF,PIX,60.0,2025-03-23T18:35:30.000Z
5efe2ea1-6173-418b-9833-5c271239ed65,DF,PIX,2000.0,2025-04-02T22:45:57.000Z
280236e8-2bc8-4ef2-8733-fbf37af54af2,DF,PIX,700.0,2025-04-06T22:38:36.000Z
a2a65b79-ae5e-4ead-af18-7ea764ef7918,DF,PIX,3000.0,2025-04-21T08:15:47.000Z
915cf5f6-84aa-4d8e-90ae-d82272fd1e36,DF,PIX,3000.0,2025-05-17T11:06:15.000Z
19f18552-cb18-4227-95f1-bc6fd67678aa,DF,PIX,3000.0,2025-05-27T11:04:11.000Z
af061316-2ed1-48cb-a21d-645715b25777,DF,PIX,5000.0,2025-06-03T20:02:25.000Z
25f70f87-bb48-439f-9444-1922ed9ee759,DF,PIX,500.0,2025-07-23T13:36:26.000Z
4bb8a584-204a-4ad3-b07a-355d1dbb8766,DF,PIX,2000.0,2025-08-19T19:09:31.000Z
23eead96-4b28-4eb9-b7d0-768e2dc4b9f6,DF,PIX,30.0,2025-08-28T09:03:35.000Z
d4641d27-97ad-4204-8a72-f89103be6de8,DF,PIX,300.0,2025-09-03T13:42:39.000Z
d7281bdf-16c5-433c-9e47-c28cddd86d17,DF,PIX,2000.0,2025-10-03T13:39:31.000Z
17729b72-73d0-43ac-8f9e-e6d201e3187a,DF,PIX,2000.0,2025-10-09T17:35:16.000Z
2a8bc924-1811-432b-9072-f64577149dd4,DF,PIX,500.0,2025-10-24T12:20:35.000Z
d8058686-0c5b-4c94-8284-b283da0a16af,DF,PIX,300.0,2025-10-25T12:54:06.000Z
0892e3fe-2f75-4956-a5f2-0d220ee984b7,DF,PIX,600.0,2025-11-02T10:46:32.000Z
828143fb-398e-4384-ba5d-097ba00234b4,DF,PIX,2000.0,2025-11-09T22:19:03.000Z
f252993c-ffaa-4e19-bfc9-d805608f69c7,DF,PIX,3000.0,2025-11-28T13:19:12.000Z
76cc0452-d1b6-4b12-a69e-c708e545596d,ES,BOLETO,300.0,2025-03-22T14:53:20.000Z
d4c8b8cf-0fc0-4478-9358-78a365899c7d,ES,BOLETO,300.0,2025-04-07T22:35:46.000Z
1168ca64-cc52-48b0-95a2-8dc0073877bc,ES,BOLETO,700.0,2025-05-11T01:24:15.000Z
7d00b1c3-7663-4028-8ab0-39ce1efc4ebd,ES,BOLETO,30.0,2025-05-15T13:34:15.000Z
fe4dd9bb-1f3f-4524-b92e-a3ca8345aa99,ES,BOLETO,1100.0,2025-08-23T12:02:07.000Z
d5d43fa8-9c46-45e8-90d3-8b2ce444847f,ES,BOLETO,900.0,2025-09-18T20:13:16.000Z
ada24468-9f4e-4e93-9520-671cc49428b9,ES,BOLETO,2500.0,2025-09-19T14:23:42.000Z
4396fd83-44e7-42e1-8de5-1e980965ce45,ES,BOLETO,5000.0,2025-10-11T10:55:36.000Z
6e690bb6-bf8d-4a1c-8589-36e7a68efc4d,ES,BOLETO,2000.0,2025-11-10T21:00:40.000Z
f30fd9dc-9dcc-4d91-86e2-a5b9915d7c41,ES,BOLETO,2000.0,2025-11-19T23:42:22.000Z
98c7cb35-433f-4105-b0d5-b0e3dc9995da,ES,BOLETO,1100.0,2025-12-23T20:17:39.000Z
225b5343-6367-4706-a389-f6eaaeb3a2ff,ES,CARTAO_CREDITO,2000.0,2025-01-10T13:29:36.000Z
